"","zip","year","REST","SHUT","IRSO","Total_Pop","White","Black","Native","Asian","Latino","HIPI","Other","TWOPLUS","Utils_Incl","MHI","TotalHH","TotalOwn","TotalRent","WhiteOwn","WhiteRent","BlackOwn","BlackRent","HispOwn","HispRent","MedYrBlt","RenYrBlt","OwnYrBlt","shutoffs_1000p","shutoffs_HH","Prc_W","Prc_Blk","Prc_Hisp","Prc_W_Own","Prc_B_Own","Prc_Hisp_Own","Prc_Utils_Incl","Prc_Rnt","Prc_Own","Prc_NonW","Prc_NonW_Own","log_Prc_NonW","log_NonW_Own","log_shut","log_MHI"
"64",60606,2012,1,2,2,2399,2018,50,0,263,142,0,0,68,760,101912,1466,706,760,614,660,0,0,25,36,1949,2003,1939,0.833680700291788,0.00136425648021828,0.841183826594414,0.0208420175072947,0.059191329720717,0.418826739427012,0,0.0170532060027285,1,0.518417462482947,0.481582537517053,0.158816173405586,0.581173260572988,-1.84000788771299,-0.542706355617281,0.693147180559945,11.5318649747896
"65",60607,2012,10,25,19,24277,13851,4240,92,4648,1701,0,620,826,5441,80501,11051,5610,5441,4138,2848,343,1214,205,337,1984,1971,1997,1.02978127445731,0.00226223871142883,0.570540017300325,0.174650904147959,0.0700663179140751,0.3744457515157,0.0310379151208035,0.0185503574337164,1,0.492353633155371,0.507646366844629,0.429459982699675,0.6255542484843,-0.845226713727056,-0.469117224643517,3.2188758248682,11.2960248856897
"66",60608,2012,114,205,197,80313,35791,12869,585,7279,47025,24,22170,1595,16715,35603,25203,8488,16715,5001,7504,143,3070,4168,8979,1939,1939,1939,2.55251329174604,0.00813395230726501,0.445643918170159,0.160235578299902,0.585521646557842,0.198428758481133,0.00567392770701901,0.165377137642344,1,0.663214696663096,0.336785303336904,0.554356081829841,0.801571241518867,-0.589948051722956,-0.221181425643827,5.32300997913841,10.4801851829526
"67",60609,2012,140,579,607,63208,29089,18201,462,2395,31363,10,11826,1225,10633,34966,19103,8470,10633,4744,4469,1654,3879,3669,4605,1939,1939,1939,9.16023288191368,0.0303093754907606,0.460210732818631,0.287954056448551,0.496187191494747,0.248337957388892,0.0865832591739517,0.192064073705701,1,0.556614144375229,0.443385855624771,0.539789267181369,0.751662042611108,-0.616576461550015,-0.285468467469275,6.361302477573,10.4621314397576
"68",60610,2012,5,7,8,37898,27516,6369,119,2953,1913,0,454,487,13094,71986,22370,9276,13094,8513,8948,249,2595,247,835,1972,1970,1973,0.18470631695604,0.000312919088064372,0.726054145337485,0.168056361813288,0.0504775977624149,0.380554313813143,0.0111309789897184,0.0110415735359857,1,0.585337505587841,0.414662494412159,0.273945854662515,0.619445686186857,-1.29482480284239,-0.47893025538546,1.94591014905531,11.184226934647
"69",60612,2012,80,208,256,35584,9166,22382,37,1827,4031,0,1630,542,8982,35120,13179,4197,8982,2141,1702,1487,6466,600,788,1953,1960,1939,5.84532374100719,0.0157826845739434,0.257587679856115,0.628990557553957,0.11328125,0.162455421503908,0.112831019045451,0.045526974732529,1,0.681538811745959,0.318461188254041,0.742412320143885,0.837544578496092,-0.297850502626445,-0.177280788644443,5.33753807970132,10.4665260477491
"70",60613,2012,14,15,21,49201,40289,3258,87,3369,4866,0,1031,1167,15668,65118,26915,11247,15668,9792,12524,217,1449,671,1561,1949,1950,1946,0.304871852198126,0.000557310050157905,0.81886547021402,0.066218166297433,0.0989004288530721,0.36381200074308,0.00806241872561769,0.0249303362437303,1,0.582128924391603,0.417871075608397,0.18113452978598,0.63618799925692,-1.70851526531003,-0.452261163006086,2.70805020110221,11.0839562876741
"71",60614,2012,23,28,25,67203,58369,2708,154,3867,4485,0,966,1139,18206,86763,33432,15226,18206,13947,15378,173,1078,467,954,1963,1953,1972,0.416648066306564,0.000837520938023451,0.868547535080279,0.0402958201270777,0.0667380920494621,0.417175161521895,0.00517468293850203,0.0139686527877483,1,0.544568078487677,0.455431921512324,0.131452464919721,0.582824838478105,-2.02910997621545,-0.539868586354942,3.3322045101752,11.3709355424896
"72",60615,2012,38,118,67,41462,11159,25569,148,2578,2496,0,904,1104,13790,39133,20099,6309,13790,2098,3039,3672,9324,244,503,1946,1950,1939,2.84597945106362,0.00587093885267924,0.269138005884907,0.616685157493609,0.0601997009309729,0.104383302651873,0.182695656500323,0.0121399074580825,1,0.686103786258023,0.313896213741977,0.730861994115093,0.895616697348127,-0.313530627595764,-0.110242750675047,4.77068462446567,10.5747213797842
"73",60616,2012,22,53,53,48994,14215,12502,98,18286,5077,161,2302,1430,13236,42218,21123,7887,13236,3295,3084,1541,5482,676,803,1963,1960,1975,1.0817651140956,0.00250911328883208,0.290137567865453,0.255174102951382,0.103624933665347,0.155991099749089,0.0729536524167969,0.0320030298726507,1,0.626615537565687,0.373384462434313,0.709862432134547,0.844008900250911,-0.342684085277172,-0.169592239120796,3.97029191355212,10.650601949366
"74",60617,2012,245,1005,784,84882,28362,46524,106,250,31696,111,8244,1285,11782,38827,28868,17086,11782,5791,2825,9833,7646,4974,3584,1947,1942,1949,11.839966070545,0.0348136344741582,0.33413444546547,0.548102071110483,0.373412502061686,0.200602743522239,0.340619370929749,0.172301510322849,1,0.408133573506997,0.591866426493003,0.66586555453453,0.799397256477761,-0.406667498888526,-0.223897264687585,6.91274282049318,10.5668711598904
"75",60618,2012,93,170,216,97389,70518,2639,368,4608,46053,0,16775,2481,18838,56935,35534,16696,18838,13615,13764,89,971,5030,7579,1939,1939,1939,1.74557701588475,0.00478415039117465,0.724085882389181,0.0270975161465874,0.472876813603179,0.38315416221084,0.00250464344008555,0.141554567456521,1,0.5301401474644,0.4698598525356,0.275914117610819,0.61684583778916,-1.28766562976456,-0.4831361440125,5.13579843705026,10.9496655452447
"76",60619,2012,220,1106,582,66254,498,64697,77,100,571,0,81,801,14891,34773,26922,12031,14891,103,99,11666,14575,102,107,1943,1943,1944,16.6933317233676,0.0410816432657306,0.00751652730401183,0.976499532103722,0.00861834757146738,0.0038258673204071,0.43332590446475,0.00378872297749053,1,0.553116410370701,0.446883589629299,0.992483472695988,0.996174132679593,-0.00754491875491887,-0.00383320467124981,7.00850518208228,10.4565965025569
"77",60620,2012,173,683,313,74245,645,72649,208,86,678,0,78,579,13426,33301,25646,12220,13426,46,51,12063,13201,38,113,1944,1943,1946,9.19927267829483,0.0266318334243157,0.0086874537005859,0.978503602936225,0.00913192807596471,0.00179365203150589,0.470365749044685,0.00148171254776573,1,0.523512438586914,0.476487561413086,0.991312546299414,0.998206347968494,-0.00872540961319423,-0.00179526255140722,6.52649485957079,10.4133427055477
"78",60621,2012,130,751,603,34418,380,33491,86,25,350,0,202,234,8507,19623,11871,3364,8507,25,30,3296,8326,34,86,1943,1948,1939,21.819977918531,0.0632634150450678,0.0110407344993899,0.973066418734383,0.0101690975652275,0.0021059725381181,0.277651419425491,0.00286412265184062,1,0.716620335270828,0.283379664729172,0.98895926550061,0.997894027461882,-0.011102135770234,-0.00210819321662346,6.62140565176413,9.88445762662932
"79",60622,2012,52,80,109,54676,40685,4748,144,1863,15881,0,6040,1196,14653,67493,23608,8955,14653,7492,11273,420,1274,1511,3740,1939,1939,1942,1.46316482551759,0.00338868180277872,0.744110761577292,0.0868388323944692,0.290456507425562,0.317350050830227,0.0177905794645883,0.0640037275499831,1,0.620679430701457,0.379320569298543,0.255889238422708,0.682649949169773,-1.36301059053926,-0.381773070311537,4.38202663467388,11.1197791677793
"80",60623,2012,209,645,672,85203,41536,29174,205,145,53493,0,13488,655,15779,29736,23478,7699,15779,4038,6810,2192,6730,5100,8680,1939,1939,1939,7.57015598042322,0.0274725274725275,0.487494571787378,0.342405783833903,0.627830005985705,0.171990799897777,0.0933640003407445,0.217224635829287,1,0.672075986029474,0.327924013970526,0.512505428212622,0.828009200102223,-0.668443976391281,-0.188731013424037,6.46925031679577,10.3001137119771
"81",60624,2012,123,506,428,39398,861,37891,51,37,762,0,362,196,8978,22511,12306,3328,8978,152,133,3123,8749,28,126,1939,1939,1939,12.8432915376415,0.0411181537461401,0.0218539012132596,0.961749327377024,0.019341083303721,0.0123516983585243,0.253778644563627,0.00227531285551763,1,0.729562814887047,0.270437185112953,0.97814609878674,0.987648301641476,-0.0220962348416712,-0.0124286146051351,6.22653666928747,10.0217593576142
"82",60625,2012,38,68,104,78685,41229,3409,263,10335,30870,94,20894,2461,17725,55000,28702,10977,17725,8455,10206,127,955,1844,6048,1939,1939,1939,0.864205375865794,0.00236917287993868,0.523975344728983,0.0433246489165661,0.392323822837898,0.294578774998258,0.00442477876106195,0.0642463939795136,1,0.617552783778134,0.382447216221866,0.476024655271017,0.705421225001742,-0.742285629304273,-0.348960172319361,4.21950770517611,10.9150884642146
"83",60626,2012,18,20,39,52007,27873,13960,118,3983,11957,14,4137,1922,15686,38056,22096,6410,15686,4852,8502,782,4998,664,2921,1939,1939,1939,0.384563616436249,0.000905141202027516,0.535947084046378,0.268425404272502,0.229911358086411,0.219587255611875,0.0353910209992759,0.0300506879073135,1,0.709902244750181,0.290097755249819,0.464052915953622,0.780412744388125,-0.767756690254796,-0.247932339782048,2.99573227355399,10.5468140381121
"84",60628,2012,251,1400,732,74001,2627,69826,47,240,2147,0,618,643,10463,39002,24652,14189,10463,502,362,13359,9955,261,299,1949,1946,1950,18.9186632613073,0.0567905240954081,0.035499520276753,0.943581843488602,0.0290131214443048,0.0203634593542106,0.541903293850397,0.0105873762777868,1,0.424428038293039,0.575571961706961,0.964500479723247,0.979636540645789,-0.0361449492562312,-0.020573653001415,7.24422751560335,10.5713682058482
"85",60629,2012,176,561,280,111893,37025,27633,552,847,72741,0,43562,2274,12081,40698,30135,18054,12081,7996,2513,2872,6173,11047,4815,1952,1951,1952,5.01371846317464,0.0186162269785963,0.330896481459966,0.246959148472201,0.650094286505858,0.265339306454289,0.0953044632487141,0.366583706653393,1,0.400895968143355,0.599104031856645,0.669103518540034,0.734660693545711,-0.40181649459109,-0.308346527792919,6.3297209055227,10.6139342301741
"86",60630,2012,37,76,95,56909,41675,655,236,5536,14605,0,7036,1771,7411,56590,20699,13288,7411,11166,5482,69,172,1862,1923,1941,1939,1943,1.33546539211724,0.003671674960143,0.73230947653271,0.0115096030504841,0.256637790156214,0.539446350065221,0.00333349437170878,0.0899560365235035,1,0.358036620126576,0.641963379873424,0.26769052346729,0.460553649934779,-1.31792372890577,-0.775325926414212,4.33073334028633,10.9435875701366
"87",60631,2012,15,20,30,29126,26738,243,71,648,3003,0,916,510,2420,78015,11631,9211,2420,8872,2159,39,0,407,248,1953,1959,1952,0.68667170225915,0.00171954260166796,0.918011398750258,0.00834306118244867,0.103103756094211,0.762789098099905,0.00335310807325251,0.0349926919439429,1,0.208064654801823,0.791935345198177,0.0819886012497425,0.237210901900095,-2.50117505053003,-1.43880565212175,2.99573227355399,11.2646563948753
"88",60632,2012,119,280,239,90911,57004,1652,250,3763,75546,0,27479,763,10771,39554,23541,12770,10771,8472,6794,75,436,8680,9091,1939,1939,1943,3.07993532135825,0.0118941421349985,0.627030832352521,0.0181716183960137,0.830988549240466,0.359882757741812,0.00318593092901746,0.368718406184954,1,0.457542160485961,0.542457839514039,0.372969167647479,0.640117242258188,-0.986259523217407,-0.446103928377429,5.63478960316925,10.585422105882
"89",60633,2012,13,36,54,13757,8569,3821,48,105,5675,0,850,364,1543,42205,4989,3446,1543,2580,757,625,703,968,546,1959,1960,1959,2.61684960383805,0.00721587492483464,0.622882895980228,0.277749509340699,0.412517263938359,0.517137702946482,0.125275606333935,0.194026859089998,1,0.309280416917218,0.690719583082782,0.377117104019772,0.482862297053518,-0.975199519024661,-0.728023765246166,3.58351893845611,10.6502939764178
"90",60634,2012,91,158,145,73251,56006,1084,119,2921,25054,69,11312,1740,7319,56500,25231,17912,7319,15302,5792,137,150,4013,1972,1948,1951,1948,2.15696714038034,0.00626213784630019,0.76457659281102,0.0147984327859005,0.342029460348664,0.606476160279022,0.00542982838571598,0.159050374539257,1,0.290079663905513,0.709920336094487,0.23542340718898,0.393523839720978,-1.44636965329232,-0.932613629170786,5.06259503302697,10.9419959171345
"91",60636,2012,129,1022,565,40068,1127,37847,21,44,1223,0,507,522,6196,26218,11814,5618,6196,128,117,5344,5954,144,98,1939,1939,1939,25.5066387141859,0.0865075334349077,0.0281271837875611,0.944569232305081,0.03052311071179,0.010834603013374,0.452344675808363,0.0121889283900457,1,0.524462502116133,0.475537497883867,0.971872816212439,0.989165396986626,-0.0285303306010484,-0.0108937247527981,6.92951677076365,10.1742014767578
"92",60637,2012,83,391,438,47110,7610,36676,104,1866,849,7,182,665,13900,27167,18842,4942,13900,1468,1377,3029,11903,90,185,1946,1948,1939,8.29972405009552,0.0207515125782826,0.16153682869879,0.778518361282106,0.0180216514540437,0.077911049782401,0.160757881328946,0.00477656299755865,1,0.737713618511835,0.262286381488165,0.83846317130121,0.922088950217599,-0.176184620804874,-0.0811135847887473,5.96870755998537,10.2097582804242
"93",60638,2012,57,116,110,54733,41117,2216,97,583,21596,0,9202,1518,3775,59529,19620,15845,3775,13313,2768,563,147,4286,1307,1958,1963,1957,2.11937953337109,0.00591233435270133,0.751228692013959,0.0404874572926754,0.394570003471398,0.678542303771662,0.0286952089704383,0.218450560652396,1,0.192405708460754,0.807594291539246,0.248771307986041,0.321457696228338,-1.39122124636667,-1.1348893264557,4.75359019110636,10.9942188677534
"94",60639,2012,201,372,251,90763,27476,16135,183,611,67893,13,45162,1183,14612,38997,25448,10836,14612,3951,4481,1837,3287,7238,9804,1939,1939,1939,4.09858642839042,0.0146180446400503,0.302722475017353,0.177770677478708,0.74802507629761,0.155257780572147,0.0721864193649796,0.284423137378183,1,0.574190506130148,0.425809493869852,0.697277524982647,0.844742219427853,-0.360571776763723,-0.168723763932844,5.91889385427315,10.5712399990761
"95",60640,2012,18,17,54,65198,38295,12268,303,8495,8514,0,3536,2301,23111,47132,34071,10960,23111,8930,12826,467,5658,595,2316,1939,1939,1939,0.260744194607197,0.00049895805817264,0.587364643087211,0.188165281143593,0.130586827816804,0.262099732910687,0.0137066713627425,0.0174635320360424,1,0.678318804848698,0.321681195151302,0.412635356912789,0.737900267089314,-0.885190989062494,-0.303946602959197,2.83321334405622,10.7607074548332
"96",60641,2012,90,151,143,71294,42401,1889,218,3102,37885,77,21485,2122,12276,47232,24432,12156,12276,8894,8059,61,596,4399,5271,1939,1939,1939,2.11799029371336,0.00618041912246234,0.594734479759868,0.0264959183100962,0.531391140909473,0.364030779305828,0.00249672560576293,0.180050753110675,1,0.5024557956778,0.4975442043222,0.405265520240132,0.635969220694172,-0.903212821159829,-0.452605111948048,5.01727983681492,10.7628269079601
"97",60642,2012,11,22,12,18743,13396,2471,101,1051,4300,0,1230,494,5592,68934,9000,3408,5592,2823,3894,39,1016,560,987,1958,1952,1991,1.17377154137545,0.00244444444444444,0.714720162193886,0.131835885397215,0.229418983087019,0.313666666666667,0.00433333333333333,0.0622222222222222,1,0.621333333333333,0.378666666666667,0.285279837806114,0.686333333333333,-1.25428469341025,-0.376391860622457,3.09104245335832,11.1409048040814
"98",60643,2012,102,418,271,49842,12366,36351,63,169,1319,0,239,654,4155,61851,17680,13525,4155,3797,632,9466,3409,290,42,1949,1953,1948,8.38650134424782,0.0236425339366516,0.248104008667389,0.729324665944384,0.0264636250551744,0.214762443438914,0.535407239819005,0.0164027149321267,1,0.235011312217195,0.764988687782805,0.751895991332611,0.785237556561086,-0.285157273996048,-0.241768987156832,6.03548143252476,11.0324835458387
"99",60644,2012,119,425,401,47133,1627,44635,41,132,1442,0,572,126,11760,26520,16033,4273,11760,222,177,3924,11475,161,129,1939,1939,1939,9.01703689559332,0.0265078276055635,0.0345193388920714,0.947001039611313,0.0305942757728131,0.0138464417139649,0.244745212998191,0.0100417888105782,1,0.733487182685711,0.266512817314289,0.965480661107929,0.986153558286035,-0.035129207238635,-0.0139431978786922,6.05208916892442,10.1856544442998
"100",60645,2012,26,30,52,45977,26061,7756,173,7213,9832,8,3442,1324,7374,48169,15501,8127,7374,6199,3461,620,2033,785,1750,1949,1943,1952,0.652500163125041,0.00193535900909619,0.566826891706723,0.168693042173261,0.213846053461513,0.399909683246242,0.0399974195213212,0.0506418940713502,1,0.475711244435843,0.524288755564157,0.433173108293277,0.600090316753758,-0.836617842667477,-0.510675107171252,3.40119738166216,10.7824709395998
"101",60646,2012,13,28,30,27745,22484,463,21,2975,3337,43,877,882,2843,72913,10606,7763,2843,6802,2297,85,13,527,429,1953,1956,1952,1.00919084519733,0.00264001508580049,0.810380248693458,0.0166876914759416,0.120273923229411,0.641335093343391,0.00801433151046577,0.0496888553648878,1,0.268055817461814,0.731944182538186,0.189619751306542,0.358664906656609,-1.66273452102919,-1.02536673403179,3.3322045101752,11.1970222285731
"102",60647,2012,126,206,249,87237,67135,6076,181,2430,45265,0,9374,2041,21438,51066,34219,12781,21438,10569,16502,230,2123,4670,9361,1939,1939,1939,2.36138335797884,0.00602004734211987,0.7695702511549,0.0696493460343661,0.518873872324816,0.308863496887694,0.00672141208100763,0.136473888775242,1,0.626494053011485,0.373505946988515,0.2304297488451,0.691136503112306,-1.46780924024414,-0.369417930422318,5.32787616878958,10.840874192705
"103",60649,2012,87,356,261,44516,867,41975,82,147,760,15,396,1034,16086,30135,21129,5043,16086,256,123,4663,15423,62,269,1944,1945,1939,7.99712462934675,0.016848880685314,0.0194761434091113,0.942919399766376,0.0170725132536616,0.0121160490321359,0.220691939987695,0.00293435562497042,1,0.761323299730229,0.238676700269771,0.980523856590889,0.987883950967864,-0.0196683025954398,-0.0121900466676137,5.87493073085203,10.3134425659171
"104",60651,2012,208,586,463,63645,9626,41781,201,178,19854,0,10831,1028,11493,30963,19452,7959,11493,1446,1807,5253,7757,2149,3351,1939,1939,1939,9.20732186346139,0.0301254369730619,0.151245188153036,0.656469479142116,0.311949092623144,0.0743368291178285,0.270049352251696,0.110477071766399,1,0.59083898827884,0.40916101172116,0.848754811846964,0.925663170882172,-0.163984930791619,-0.0772448568552543,6.37331978957701,10.340548222234
"105",60652,2012,55,202,23,42616,12407,21404,152,156,13546,0,7855,642,2125,66288,13193,11068,2125,3771,466,5593,1272,2625,482,1958,1965,1958,4.74000375445842,0.0153111498521943,0.291134785057255,0.502252675051624,0.317861835930167,0.285833396498143,0.423936936254074,0.198969150306981,1,0.161070264534223,0.838929735465777,0.708865214942745,0.714166603501857,-0.344089876385968,-0.33663900562379,5.30826769740121,11.1017641643172
"106",60653,2012,59,191,106,31374,1507,29092,14,183,686,27,313,238,10061,25512,13700,3639,10061,365,95,3139,9750,127,202,1971,1973,1949,6.08784343724103,0.0139416058394161,0.0480334034550902,0.927264614011602,0.0218652387327086,0.0266423357664234,0.229124087591241,0.00927007299270073,1,0.734379562043796,0.265620437956204,0.95196659654491,0.973357664233577,-0.0492253324692681,-0.0270036752001017,5.25227342804663,10.1469042086899
"107",60654,2012,7,7,6,14607,11438,563,61,1548,1261,0,627,370,5731,88805,9896,4165,5731,3303,4505,158,287,217,322,2000,2001,1998,0.47922229068255,0.000707356507679871,0.783049222975286,0.038543164236325,0.0863284726500993,0.33377122069523,0.0159660468876314,0.021928051738076,1,0.579122877930477,0.420877122069523,0.216950777024714,0.66622877930477,-1.52808478515989,-0.406122154959024,1.94591014905531,11.3941982337014
"108",60655,2012,24,44,68,28179,25391,1982,30,185,1377,0,310,281,1016,86475,10128,9112,1016,8638,597,384,419,270,11,1954,1955,1954,1.56144646722737,0.00434439178515008,0.90106107384932,0.070336065864651,0.0488661769402747,0.852883096366509,0.037914691943128,0.0266587677725118,1,0.100315955766193,0.899684044233807,0.0989389261506796,0.147116903633491,-2.31325252678221,-1.91652774544445,3.78418963391826,11.3676106338054
"109",60656,2012,15,13,13,27455,23535,230,46,2030,3065,0,943,671,3938,54948,11608,7670,3938,7070,3081,0,154,647,409,1961,1964,1959,0.473502094336187,0.00111991729841489,0.857220906938627,0.00837734474594791,0.111637224549262,0.609062715368711,0,0.055737422467264,1,0.339248793935217,0.660751206064783,0.142779093061373,0.390937284631289,-1.94645664692846,-0.939208129224237,2.56494935746154,10.9141425624451
"110",60657,2012,13,21,27,68280,59488,1850,155,4587,4706,32,903,1265,23136,75685,36971,13835,23136,12455,19731,119,940,574,1587,1954,1953,1957,0.307557117750439,0.000568012766763139,0.871236086701816,0.0270943175161101,0.0689220855301699,0.336885667144519,0.00321873901165779,0.0155256822915258,1,0.625787779611046,0.374212220388954,0.128763913298184,0.663114332855481,-2.04977468082492,-0.410807855917854,3.04452243772342,11.2343352691967
"111",60659,2012,25,36,40,40153,20948,2531,123,11934,9095,0,3622,995,6701,47172,12763,6062,6701,4136,3408,201,635,857,1599,1947,1943,1950,0.896570617388489,0.0028206534513829,0.521704480362613,0.0630338953502852,0.226508604587453,0.324061740969991,0.0157486484368879,0.0671472224398652,1,0.525033299381023,0.474966700618977,0.478295519637387,0.675938259030009,-0.737526495604264,-0.391653539906112,3.58351893845611,10.7615557752099
"112",60660,2012,7,9,14,41774,25782,7170,150,5243,7652,29,2333,1067,12712,38303,20847,8135,12712,6336,7116,718,3255,884,1865,1952,1948,1956,0.215445013644851,0.000431716793783278,0.617178149087949,0.171637860870398,0.183176138267822,0.303928622823428,0.0344414064373771,0.0424041828560464,1,0.609775986952559,0.390224013047441,0.382821850912051,0.696071377176572,-0.960185539235026,-0.362303070491344,2.19722457733622,10.5532835010829
"113",60661,2012,2,3,2,7238,4977,547,15,1493,380,0,81,125,2870,95316,4722,1852,2870,1601,1808,64,195,81,103,2000,1996,2001,0.414479137883393,0.000635324015247776,0.687620889748549,0.0755733628074054,0.0525006907985631,0.339051249470563,0.0135535789919526,0.01715374841169,1,0.607793307920373,0.392206692079627,0.312379110251451,0.660948750529437,-1.16353773184572,-0.414078975374679,1.09861228866811,11.4649529664211
"114",60707,2012,16,33,37,42400,30613,2798,191,1302,12931,0,6425,1071,4783,56403,15445,10662,4783,8685,3272,544,508,2184,1480,1952,1958,1950,0.778301886792453,0.00213661379087083,0.722004716981132,0.0659905660377358,0.30497641509434,0.562317902233733,0.0352217546131434,0.141404985432179,1,0.309679507931369,0.690320492068631,0.277995283018868,0.437682097766267,-1.28015113299348,-0.826262436315672,3.49650756146648,10.9402776275609
"115",60827,2012,12,71,9,28355,2362,25684,3,0,1345,0,35,271,5771,36739,10137,4366,5771,662,207,3657,5504,186,162,1957,1960,1956,2.50396755422324,0.00700404458912893,0.0833010051137366,0.905801445953095,0.0474343149356375,0.0653053171549768,0.36075762059781,0.018348623853211,1,0.56930058202624,0.430699417973759,0.916698994886263,0.934694682845023,-0.0869761104628501,-0.0675353454317725,4.26267987704132,10.511594140108
"116",60601,2013,4,6,1,9732,6491,1070,13,1778,556,0,162,218,4195,95556,6368,2173,4195,1909,2492,14,655,0,207,1991,1996,1979,0.61652281134402,0.000942211055276382,0.666974928072339,0.109946568023017,0.0571311138512125,0.299780150753769,0.00219849246231156,0,1,0.65876256281407,0.34123743718593,0.333025071927661,0.700219849246231,-1.09953750076187,-0.356360922896742,1.79175946922805,11.4674677420454
"117",60602,2013,1,2,0,1463,1056,35,0,318,173,0,0,54,428,79957,722,294,428,165,321,10,0,57,6,1943,1995,1939,1.36705399863295,0.00277008310249307,0.721804511278195,0.0239234449760766,0.11825017088175,0.228531855955679,0.0138504155124654,0.0789473684210526,1,0.592797783933518,0.407202216066482,0.278195488721805,0.771468144044321,-1.27943121557753,-0.259459898965542,0.693147180559945,11.2892442691511
"118",60603,2013,2,2,2,882,576,38,0,268,42,0,0,0,246,107419,366,120,246,90,156,0,14,0,14,1982,1987,1973,2.26757369614512,0.00546448087431694,0.653061224489796,0.0430839002267574,0.0476190476190476,0.245901639344262,0,0,1,0.672131147540984,0.327868852459016,0.346938775510204,0.754098360655738,-1.05860695405441,-0.282232467684216,0.693147180559945,11.5844923541627
"119",60604,2013,2,4,3,415,339,0,0,68,11,0,0,8,120,132188,261,141,120,126,92,0,0,8,0,1939,1939,1939,9.63855421686747,0.0153256704980843,0.816867469879518,0,0.0265060240963855,0.482758620689655,0,0.0306513409961686,1,0.459770114942529,0.540229885057471,0.183132530120482,0.517241379310345,-1.69754517994437,-0.659245628884264,1.38629436111989,11.7919804307215
"120",60605,2013,6,12,9,24972,15100,4565,16,4155,1205,0,480,656,7124,75426,13264,6140,7124,4407,3639,847,1855,207,298,2000,2001,1999,0.480538202787122,0.000904704463208685,0.604677238507128,0.182804741310267,0.0482540445298735,0.33225271411339,0.063857056694813,0.0156061519903498,1,0.537092882991556,0.462907117008444,0.395322761492872,0.66774728588661,-0.928052730036466,-0.403845491565493,2.484906649788,11.2309073221429
"121",60606,2013,1,2,2,2789,2327,52,0,369,260,0,19,22,872,109324,1691,819,872,693,761,0,0,49,52,1950,2003,1939,0.717102904266762,0.00118273211117682,0.834349229114378,0.0186446755109358,0.0932233775546791,0.409816676522768,0,0.0289769367238321,1,0.515671200473093,0.484328799526907,0.165650770885622,0.590183323477232,-1.79787349654575,-0.527322072587116,0.693147180559945,11.6020712292006
"122",60607,2013,21,40,17,25134,14552,4239,104,4761,2018,0,492,986,5795,80261,11435,5640,5795,4173,3170,305,1303,275,442,1986,1978,1998,1.59146972228853,0.0034980323567993,0.578976684968568,0.168656003819527,0.0802896474894565,0.364932225623087,0.0266724967205947,0.0240489724529952,1,0.506777437691299,0.493222562308701,0.421023315031432,0.635067774376913,-0.865067066711013,-0.4540235544826,3.68887945411394,11.2930391032499
"123",60608,2013,239,379,137,78794,35114,12832,622,7627,45364,0,20904,1695,16575,35336,24973,8398,16575,4967,7485,168,3129,3936,8702,1939,1939,1939,4.81001091453664,0.0151763905017419,0.445643069269234,0.162855039723837,0.575729116430185,0.198894806390902,0.00672726544668242,0.157610219036559,1,0.663716814159292,0.336283185840708,0.554356930730766,0.801105193609098,-0.589946520396245,-0.221763012684967,5.93753620508243,10.4726575532764
"124",60609,2013,578,1123,559,62773,29808,17896,274,2829,30897,19,10808,1139,10871,33630,18796,7925,10871,4532,4585,1552,4040,3308,4774,1939,1939,1939,17.889857104169,0.0597467546286444,0.474853838433722,0.285090723718796,0.492202061395823,0.24111513087891,0.0825707597361141,0.175994892530326,1,0.578367737816557,0.421632262183443,0.525146161566278,0.75888486912109,-0.644078652154045,-0.27590520067973,7.02375895473844,10.4231738047343
"125",60610,2013,4,15,13,38740,27950,6745,118,2768,2185,0,493,666,13907,72636,22810,8903,13907,8136,9520,294,2934,249,1029,1972,1971,1974,0.387196695921528,0.000657606313020605,0.721476510067114,0.17410944759938,0.0564016520392359,0.356685664182376,0.0128890837352039,0.010916264796142,1,0.609688733011837,0.390311266988163,0.278523489932886,0.643314335817624,-1.27825287870881,-0.441121816004494,2.70805020110221,11.1932159456797
"126",60611,2013,1,3,2,29722,23145,1114,34,4524,1333,0,414,491,10230,85642,19554,9324,10230,8115,7277,188,471,272,605,1979,1983,1974,0.100935334095956,0.000153421294875729,0.778716102550299,0.0374806540609649,0.0448489334499697,0.415004602638846,0.00961440114554567,0.0139101974020661,1,0.523166615526235,0.476833384473765,0.221283897449701,0.584995397361154,-1.50830879801716,-0.536151299539943,1.09861228866811,11.357931096004
"127",60612,2013,225,408,205,36052,9752,22175,37,1596,5074,0,1913,579,9288,35318,13190,3902,9288,2084,1864,1313,6516,678,1005,1950,1959,1939,11.3169865749473,0.0309325246398787,0.270498169310995,0.615083767890824,0.14074115166981,0.157998483699773,0.0995451099317665,0.0514025777103867,1,0.704169825625474,0.295830174374526,0.729501830689005,0.842001516300227,-0.315393401510444,-0.171973463909808,6.01126717440416,10.4721480279731
